"epochNums","epochDates","epochDays"
484,"Thu Apr 29 09:25:00 2004",12537.6840277778
485,"Thu Apr 29 09:30:00 2004",12537.6875
486,"Thu Apr 29 09:35:00 2004",12537.6909722222
487,"Thu Apr 29 09:40:00 2004",12537.6944444444
488,"Thu Apr 29 09:45:00 2004",12537.6979166667
489,"Thu Apr 29 09:50:00 2004",12537.7013888889
490,"Thu Apr 29 09:55:00 2004",12537.7048611111
491,"Thu Apr 29 10:00:00 2004",12537.7083333333
492,"Thu Apr 29 10:05:00 2004",12537.7118055556
493,"Thu Apr 29 10:10:00 2004",12537.7152777778
494,"Thu Apr 29 10:15:00 2004",12537.71875
495,"Thu Apr 29 10:20:00 2004",12537.7222222222
496,"Thu Apr 29 10:25:00 2004",12537.7256944444
497,"Thu Apr 29 10:30:00 2004",12537.7291666667
498,"Thu Apr 29 10:35:00 2004",12537.7326388889
499,"Thu Apr 29 10:40:00 2004",12537.7361111111
500,"Thu Apr 29 10:45:00 2004",12537.7395833333
501,"Thu Apr 29 10:50:00 2004",12537.7430555556
502,"Thu Apr 29 10:55:00 2004",12537.7465277778
503,"Thu Apr 29 11:00:00 2004",12537.75
504,"Thu Apr 29 11:05:00 2004",12537.7534722222
505,"Thu Apr 29 11:10:00 2004",12537.7569444444
506,"Thu Apr 29 11:15:00 2004",12537.7604166667
507,"Thu Apr 29 11:20:00 2004",12537.7638888889
508,"Thu Apr 29 11:25:00 2004",12537.7673611111
509,"Thu Apr 29 11:30:00 2004",12537.7708333333
510,"Thu Apr 29 11:35:00 2004",12537.7743055556
511,"Thu Apr 29 11:40:00 2004",12537.7777777778
512,"Thu Apr 29 11:45:00 2004",12537.78125
513,"Thu Apr 29 11:50:00 2004",12537.7847222222
514,"Thu Apr 29 11:55:00 2004",12537.7881944444
515,"Thu Apr 29 12:00:00 2004",12537.7916666667
516,"Thu Apr 29 12:05:00 2004",12537.7951388889
517,"Thu Apr 29 12:10:00 2004",12537.7986111111
518,"Thu Apr 29 12:15:00 2004",12537.8020833333
519,"Thu Apr 29 12:20:00 2004",12537.8055555556
520,"Thu Apr 29 12:25:00 2004",12537.8090277778
521,"Thu Apr 29 12:30:00 2004",12537.8125
522,"Thu Apr 29 12:35:00 2004",12537.8159722222
523,"Thu Apr 29 12:40:00 2004",12537.8194444444
524,"Thu Apr 29 12:45:00 2004",12537.8229166667
525,"Thu Apr 29 12:50:00 2004",12537.8263888889
526,"Thu Apr 29 12:55:00 2004",12537.8298611111
527,"Thu Apr 29 13:00:00 2004",12537.8333333333
528,"Thu Apr 29 13:05:00 2004",12537.8368055556
529,"Thu Apr 29 13:10:00 2004",12537.8402777778
530,"Thu Apr 29 13:15:00 2004",12537.84375
531,"Thu Apr 29 13:20:00 2004",12537.8472222222
532,"Thu Apr 29 13:25:00 2004",12537.8506944444
533,"Thu Apr 29 13:30:00 2004",12537.8541666667
534,"Thu Apr 29 13:35:00 2004",12537.8576388889
535,"Thu Apr 29 13:40:00 2004",12537.8611111111
536,"Thu Apr 29 13:45:00 2004",12537.8645833333
537,"Thu Apr 29 13:50:00 2004",12537.8680555556
538,"Thu Apr 29 13:55:00 2004",12537.8715277778
539,"Thu Apr 29 14:00:00 2004",12537.875
540,"Thu Apr 29 14:05:00 2004",12537.8784722222
541,"Thu Apr 29 14:10:00 2004",12537.8819444444
542,"Thu Apr 29 14:15:00 2004",12537.8854166667
543,"Thu Apr 29 14:20:00 2004",12537.8888888889
544,"Thu Apr 29 14:25:00 2004",12537.8923611111
545,"Thu Apr 29 14:30:00 2004",12537.8958333333
546,"Thu Apr 29 14:35:00 2004",12537.8993055556
547,"Thu Apr 29 14:40:00 2004",12537.9027777778
548,"Thu Apr 29 14:45:00 2004",12537.90625
549,"Thu Apr 29 14:50:00 2004",12537.9097222222
550,"Thu Apr 29 14:55:00 2004",12537.9131944444
551,"Thu Apr 29 15:00:00 2004",12537.9166666667
552,"Thu Apr 29 15:05:00 2004",12537.9201388889
553,"Thu Apr 29 15:10:00 2004",12537.9236111111
554,"Thu Apr 29 15:15:00 2004",12537.9270833333
555,"Thu Apr 29 15:20:00 2004",12537.9305555556
556,"Thu Apr 29 15:25:00 2004",12537.9340277778
557,"Thu Apr 29 15:30:00 2004",12537.9375
558,"Thu Apr 29 15:35:00 2004",12537.9409722222
559,"Thu Apr 29 15:40:00 2004",12537.9444444444
560,"Thu Apr 29 15:45:00 2004",12537.9479166667
561,"Thu Apr 29 15:50:00 2004",12537.9513888889
562,"Thu Apr 29 15:55:00 2004",12537.9548611111
563,"Thu Apr 29 16:00:00 2004",12537.9583333333
564,"Thu Apr 29 16:05:00 2004",12537.9618055556
565,"Thu Apr 29 16:10:00 2004",12537.9652777778
566,"Thu Apr 29 16:15:00 2004",12537.96875
567,"Thu Apr 29 16:20:00 2004",12537.9722222222
568,"Thu Apr 29 16:25:00 2004",12537.9756944444
569,"Thu Apr 29 16:30:00 2004",12537.9791666667
570,"Thu Apr 29 16:35:00 2004",12537.9826388889
571,"Thu Apr 29 16:40:00 2004",12537.9861111111
572,"Thu Apr 29 16:45:00 2004",12537.9895833333
573,"Thu Apr 29 16:50:00 2004",12537.9930555556
574,"Thu Apr 29 16:55:00 2004",12537.9965277778
575,"Thu Apr 29 17:00:00 2004",12538
576,"Thu Apr 29 17:05:00 2004",12538.0034722222
577,"Thu Apr 29 17:10:00 2004",12538.0069444444
578,"Thu Apr 29 17:15:00 2004",12538.0104166667
579,"Thu Apr 29 17:20:00 2004",12538.0138888889
580,"Thu Apr 29 17:25:00 2004",12538.0173611111
581,"Thu Apr 29 17:30:00 2004",12538.0208333333
582,"Thu Apr 29 17:35:00 2004",12538.0243055556
583,"Thu Apr 29 17:40:00 2004",12538.0277777778
584,"Thu Apr 29 17:45:00 2004",12538.03125
585,"Thu Apr 29 17:50:00 2004",12538.0347222222
586,"Thu Apr 29 17:55:00 2004",12538.0381944444
587,"Thu Apr 29 18:00:00 2004",12538.0416666667
588,"Thu Apr 29 18:05:00 2004",12538.0451388889
589,"Thu Apr 29 18:10:00 2004",12538.0486111111
590,"Thu Apr 29 18:15:00 2004",12538.0520833333
591,"Thu Apr 29 18:20:00 2004",12538.0555555556
592,"Thu Apr 29 18:25:00 2004",12538.0590277778
593,"Thu Apr 29 18:30:00 2004",12538.0625
594,"Thu Apr 29 18:35:00 2004",12538.0659722222
595,"Thu Apr 29 18:40:00 2004",12538.0694444444
596,"Thu Apr 29 18:45:00 2004",12538.0729166667
597,"Thu Apr 29 18:50:00 2004",12538.0763888889
598,"Thu Apr 29 18:55:00 2004",12538.0798611111
599,"Thu Apr 29 19:00:00 2004",12538.0833333333
600,"Thu Apr 29 19:05:00 2004",12538.0868055556
601,"Thu Apr 29 19:10:00 2004",12538.0902777778
602,"Thu Apr 29 19:15:00 2004",12538.09375
603,"Thu Apr 29 19:20:00 2004",12538.0972222222
604,"Thu Apr 29 19:25:00 2004",12538.1006944444
605,"Thu Apr 29 19:30:00 2004",12538.1041666667
606,"Thu Apr 29 19:35:00 2004",12538.1076388889
607,"Thu Apr 29 19:40:00 2004",12538.1111111111
608,"Thu Apr 29 19:45:00 2004",12538.1145833333
609,"Thu Apr 29 19:50:00 2004",12538.1180555556
610,"Thu Apr 29 19:55:00 2004",12538.1215277778
611,"Thu Apr 29 20:00:00 2004",12538.125
612,"Thu Apr 29 20:05:00 2004",12538.1284722222
613,"Thu Apr 29 20:10:00 2004",12538.1319444444
614,"Thu Apr 29 20:15:00 2004",12538.1354166667
615,"Thu Apr 29 20:20:00 2004",12538.1388888889
616,"Thu Apr 29 20:25:00 2004",12538.1423611111
617,"Thu Apr 29 20:30:00 2004",12538.1458333333
618,"Thu Apr 29 20:35:00 2004",12538.1493055556
619,"Thu Apr 29 20:40:00 2004",12538.1527777778
620,"Thu Apr 29 20:45:00 2004",12538.15625
621,"Thu Apr 29 20:50:00 2004",12538.1597222222
622,"Thu Apr 29 20:55:00 2004",12538.1631944444
623,"Thu Apr 29 21:00:00 2004",12538.1666666667
624,"Thu Apr 29 21:05:00 2004",12538.1701388889
625,"Thu Apr 29 21:10:00 2004",12538.1736111111
626,"Thu Apr 29 21:15:00 2004",12538.1770833333
627,"Thu Apr 29 21:20:00 2004",12538.1805555556
628,"Thu Apr 29 21:25:00 2004",12538.1840277778
629,"Thu Apr 29 21:30:00 2004",12538.1875
630,"Thu Apr 29 21:35:00 2004",12538.1909722222
631,"Thu Apr 29 21:40:00 2004",12538.1944444444
632,"Thu Apr 29 21:45:00 2004",12538.1979166667
633,"Thu Apr 29 21:50:00 2004",12538.2013888889
634,"Thu Apr 29 21:55:00 2004",12538.2048611111
635,"Thu Apr 29 22:00:00 2004",12538.2083333333
636,"Thu Apr 29 22:05:00 2004",12538.2118055556
637,"Thu Apr 29 22:10:00 2004",12538.2152777778
638,"Thu Apr 29 22:15:00 2004",12538.21875
639,"Thu Apr 29 22:20:00 2004",12538.2222222222
640,"Thu Apr 29 22:25:00 2004",12538.2256944444
641,"Thu Apr 29 22:30:00 2004",12538.2291666667
642,"Thu Apr 29 22:35:00 2004",12538.2326388889
643,"Thu Apr 29 22:40:00 2004",12538.2361111111
644,"Thu Apr 29 22:45:00 2004",12538.2395833333
645,"Thu Apr 29 22:50:00 2004",12538.2430555556
646,"Thu Apr 29 22:55:00 2004",12538.2465277778
647,"Thu Apr 29 23:00:00 2004",12538.25
648,"Thu Apr 29 23:05:00 2004",12538.2534722222
649,"Thu Apr 29 23:10:00 2004",12538.2569444444
650,"Thu Apr 29 23:15:00 2004",12538.2604166667
651,"Thu Apr 29 23:20:00 2004",12538.2638888889
652,"Thu Apr 29 23:25:00 2004",12538.2673611111
653,"Thu Apr 29 23:30:00 2004",12538.2708333333
654,"Thu Apr 29 23:35:00 2004",12538.2743055556
655,"Thu Apr 29 23:40:00 2004",12538.2777777778
656,"Thu Apr 29 23:45:00 2004",12538.28125
657,"Thu Apr 29 23:50:00 2004",12538.2847222222
658,"Thu Apr 29 23:55:00 2004",12538.2881944444
659,"Fri Apr 30 00:00:00 2004",12538.2916666667
660,"Fri Apr 30 00:05:00 2004",12538.2951388889
661,"Fri Apr 30 00:10:00 2004",12538.2986111111
662,"Fri Apr 30 00:15:00 2004",12538.3020833333
663,"Fri Apr 30 00:20:00 2004",12538.3055555556
664,"Fri Apr 30 00:25:00 2004",12538.3090277778
665,"Fri Apr 30 00:30:00 2004",12538.3125
666,"Fri Apr 30 00:35:00 2004",12538.3159722222
667,"Fri Apr 30 00:40:00 2004",12538.3194444444
668,"Fri Apr 30 00:45:00 2004",12538.3229166667
669,"Fri Apr 30 00:50:00 2004",12538.3263888889
670,"Fri Apr 30 00:55:00 2004",12538.3298611111
671,"Fri Apr 30 01:00:00 2004",12538.3333333333
672,"Fri Apr 30 01:05:00 2004",12538.3368055556
673,"Fri Apr 30 01:10:00 2004",12538.3402777778
674,"Fri Apr 30 01:15:00 2004",12538.34375
675,"Fri Apr 30 01:20:00 2004",12538.3472222222
676,"Fri Apr 30 01:25:00 2004",12538.3506944444
677,"Fri Apr 30 01:30:00 2004",12538.3541666667
678,"Fri Apr 30 01:35:00 2004",12538.3576388889
679,"Fri Apr 30 01:40:00 2004",12538.3611111111
680,"Fri Apr 30 01:45:00 2004",12538.3645833333
681,"Fri Apr 30 01:50:00 2004",12538.3680555556
682,"Fri Apr 30 01:55:00 2004",12538.3715277778
683,"Fri Apr 30 02:00:00 2004",12538.375
684,"Fri Apr 30 02:05:00 2004",12538.3784722222
685,"Fri Apr 30 02:10:00 2004",12538.3819444444
686,"Fri Apr 30 02:15:00 2004",12538.3854166667
687,"Fri Apr 30 02:20:00 2004",12538.3888888889
688,"Fri Apr 30 02:25:00 2004",12538.3923611111
689,"Fri Apr 30 02:30:00 2004",12538.3958333333
690,"Fri Apr 30 02:35:00 2004",12538.3993055556
691,"Fri Apr 30 02:40:00 2004",12538.4027777778
692,"Fri Apr 30 02:45:00 2004",12538.40625
693,"Fri Apr 30 02:50:00 2004",12538.4097222222
694,"Fri Apr 30 02:55:00 2004",12538.4131944444
695,"Fri Apr 30 03:00:00 2004",12538.4166666667
696,"Fri Apr 30 03:05:00 2004",12538.4201388889
697,"Fri Apr 30 03:10:00 2004",12538.4236111111
698,"Fri Apr 30 03:15:00 2004",12538.4270833333
699,"Fri Apr 30 03:20:00 2004",12538.4305555556
700,"Fri Apr 30 03:25:00 2004",12538.4340277778
701,"Fri Apr 30 03:30:00 2004",12538.4375
702,"Fri Apr 30 03:35:00 2004",12538.4409722222
703,"Fri Apr 30 03:40:00 2004",12538.4444444444
704,"Fri Apr 30 03:45:00 2004",12538.4479166667
705,"Fri Apr 30 03:50:00 2004",12538.4513888889
706,"Fri Apr 30 03:55:00 2004",12538.4548611111
707,"Fri Apr 30 04:00:00 2004",12538.4583333333
708,"Fri Apr 30 04:05:00 2004",12538.4618055556
709,"Fri Apr 30 04:10:00 2004",12538.4652777778
710,"Fri Apr 30 04:15:00 2004",12538.46875
711,"Fri Apr 30 04:20:00 2004",12538.4722222222
712,"Fri Apr 30 04:25:00 2004",12538.4756944444
713,"Fri Apr 30 04:30:00 2004",12538.4791666667
714,"Fri Apr 30 04:35:00 2004",12538.4826388889
715,"Fri Apr 30 04:40:00 2004",12538.4861111111
716,"Fri Apr 30 04:45:00 2004",12538.4895833333
717,"Fri Apr 30 04:50:00 2004",12538.4930555556
718,"Fri Apr 30 04:55:00 2004",12538.4965277778
719,"Fri Apr 30 05:00:00 2004",12538.5
720,"Fri Apr 30 05:05:00 2004",12538.5034722222
721,"Fri Apr 30 05:10:00 2004",12538.5069444444
722,"Fri Apr 30 05:15:00 2004",12538.5104166667
723,"Fri Apr 30 05:20:00 2004",12538.5138888889
724,"Fri Apr 30 05:25:00 2004",12538.5173611111
725,"Fri Apr 30 05:30:00 2004",12538.5208333333
726,"Fri Apr 30 05:35:00 2004",12538.5243055556
727,"Fri Apr 30 05:40:00 2004",12538.5277777778
728,"Fri Apr 30 05:45:00 2004",12538.53125
729,"Fri Apr 30 05:50:00 2004",12538.5347222222
730,"Fri Apr 30 05:55:00 2004",12538.5381944444
731,"Fri Apr 30 06:00:00 2004",12538.5416666667
732,"Fri Apr 30 06:05:00 2004",12538.5451388889
733,"Fri Apr 30 06:10:00 2004",12538.5486111111
734,"Fri Apr 30 06:15:00 2004",12538.5520833333
735,"Fri Apr 30 06:20:00 2004",12538.5555555556
736,"Fri Apr 30 06:25:00 2004",12538.5590277778
737,"Fri Apr 30 06:30:00 2004",12538.5625
738,"Fri Apr 30 06:35:00 2004",12538.5659722222
739,"Fri Apr 30 06:40:00 2004",12538.5694444444
740,"Fri Apr 30 06:45:00 2004",12538.5729166667
741,"Fri Apr 30 06:50:00 2004",12538.5763888889
742,"Fri Apr 30 06:55:00 2004",12538.5798611111
743,"Fri Apr 30 07:00:00 2004",12538.5833333333
744,"Fri Apr 30 07:05:00 2004",12538.5868055556
745,"Fri Apr 30 07:10:00 2004",12538.5902777778
746,"Fri Apr 30 07:15:00 2004",12538.59375
747,"Fri Apr 30 07:20:00 2004",12538.5972222222
748,"Fri Apr 30 07:25:00 2004",12538.6006944444
749,"Fri Apr 30 07:30:00 2004",12538.6041666667
750,"Fri Apr 30 07:35:00 2004",12538.6076388889
751,"Fri Apr 30 07:40:00 2004",12538.6111111111
752,"Fri Apr 30 07:45:00 2004",12538.6145833333
753,"Fri Apr 30 07:50:00 2004",12538.6180555556
754,"Fri Apr 30 07:55:00 2004",12538.6215277778
755,"Fri Apr 30 08:00:00 2004",12538.625
756,"Fri Apr 30 08:05:00 2004",12538.6284722222
757,"Fri Apr 30 08:10:00 2004",12538.6319444444
758,"Fri Apr 30 08:15:00 2004",12538.6354166667
759,"Fri Apr 30 08:20:00 2004",12538.6388888889
760,"Fri Apr 30 08:25:00 2004",12538.6423611111
761,"Fri Apr 30 08:30:00 2004",12538.6458333333
762,"Fri Apr 30 08:35:00 2004",12538.6493055556
763,"Fri Apr 30 08:40:00 2004",12538.6527777778
764,"Fri Apr 30 08:45:00 2004",12538.65625
765,"Fri Apr 30 08:50:00 2004",12538.6597222222
766,"Fri Apr 30 08:55:00 2004",12538.6631944444
767,"Fri Apr 30 09:00:00 2004",12538.6666666667
768,"Fri Apr 30 09:05:00 2004",12538.6701388889
769,"Fri Apr 30 09:10:00 2004",12538.6736111111
770,"Fri Apr 30 09:15:00 2004",12538.6770833333
771,"Fri Apr 30 09:20:00 2004",12538.6805555556
772,"Fri Apr 30 09:25:00 2004",12538.6840277778
773,"Fri Apr 30 09:30:00 2004",12538.6875
774,"Fri Apr 30 09:35:00 2004",12538.6909722222
775,"Fri Apr 30 09:40:00 2004",12538.6944444444
776,"Fri Apr 30 09:45:00 2004",12538.6979166667
777,"Fri Apr 30 09:50:00 2004",12538.7013888889
778,"Fri Apr 30 09:55:00 2004",12538.7048611111
779,"Fri Apr 30 10:00:00 2004",12538.7083333333
780,"Fri Apr 30 10:05:00 2004",12538.7118055556
781,"Fri Apr 30 10:10:00 2004",12538.7152777778
782,"Fri Apr 30 10:15:00 2004",12538.71875
783,"Fri Apr 30 10:20:00 2004",12538.7222222222
784,"Fri Apr 30 10:25:00 2004",12538.7256944444
785,"Fri Apr 30 10:30:00 2004",12538.7291666667
786,"Fri Apr 30 10:35:00 2004",12538.7326388889
787,"Fri Apr 30 10:40:00 2004",12538.7361111111
788,"Fri Apr 30 10:45:00 2004",12538.7395833333
789,"Fri Apr 30 10:50:00 2004",12538.7430555556
790,"Fri Apr 30 10:55:00 2004",12538.7465277778
791,"Fri Apr 30 11:00:00 2004",12538.75
792,"Fri Apr 30 11:05:00 2004",12538.7534722222
793,"Fri Apr 30 11:10:00 2004",12538.7569444444
794,"Fri Apr 30 11:15:00 2004",12538.7604166667
795,"Fri Apr 30 11:20:00 2004",12538.7638888889
796,"Fri Apr 30 11:25:00 2004",12538.7673611111
797,"Fri Apr 30 11:30:00 2004",12538.7708333333
798,"Fri Apr 30 11:35:00 2004",12538.7743055556
799,"Fri Apr 30 11:40:00 2004",12538.7777777778
800,"Fri Apr 30 11:45:00 2004",12538.78125
801,"Fri Apr 30 11:50:00 2004",12538.7847222222
802,"Fri Apr 30 11:55:00 2004",12538.7881944444
803,"Fri Apr 30 12:00:00 2004",12538.7916666667
804,"Fri Apr 30 12:05:00 2004",12538.7951388889
805,"Fri Apr 30 12:10:00 2004",12538.7986111111
806,"Fri Apr 30 12:15:00 2004",12538.8020833333
807,"Fri Apr 30 12:20:00 2004",12538.8055555556
808,"Fri Apr 30 12:25:00 2004",12538.8090277778
809,"Fri Apr 30 12:30:00 2004",12538.8125
810,"Fri Apr 30 12:35:00 2004",12538.8159722222
811,"Fri Apr 30 12:40:00 2004",12538.8194444444
812,"Fri Apr 30 12:45:00 2004",12538.8229166667
813,"Fri Apr 30 12:50:00 2004",12538.8263888889
814,"Fri Apr 30 12:55:00 2004",12538.8298611111
815,"Fri Apr 30 13:00:00 2004",12538.8333333333
816,"Fri Apr 30 13:05:00 2004",12538.8368055556
817,"Fri Apr 30 13:10:00 2004",12538.8402777778
818,"Fri Apr 30 13:15:00 2004",12538.84375
819,"Fri Apr 30 13:20:00 2004",12538.8472222222
820,"Fri Apr 30 13:25:00 2004",12538.8506944444
821,"Fri Apr 30 13:30:00 2004",12538.8541666667
822,"Fri Apr 30 13:35:00 2004",12538.8576388889
823,"Fri Apr 30 13:40:00 2004",12538.8611111111
824,"Fri Apr 30 13:45:00 2004",12538.8645833333
825,"Fri Apr 30 13:50:00 2004",12538.8680555556
826,"Fri Apr 30 13:55:00 2004",12538.8715277778
827,"Fri Apr 30 14:00:00 2004",12538.875
828,"Fri Apr 30 14:05:00 2004",12538.8784722222
829,"Fri Apr 30 14:10:00 2004",12538.8819444444
830,"Fri Apr 30 14:15:00 2004",12538.8854166667
831,"Fri Apr 30 14:20:00 2004",12538.8888888889
832,"Fri Apr 30 14:25:00 2004",12538.8923611111
833,"Fri Apr 30 14:30:00 2004",12538.8958333333
834,"Fri Apr 30 14:35:00 2004",12538.8993055556
835,"Fri Apr 30 14:40:00 2004",12538.9027777778
836,"Fri Apr 30 14:45:00 2004",12538.90625
837,"Fri Apr 30 14:50:00 2004",12538.9097222222
838,"Fri Apr 30 14:55:00 2004",12538.9131944444
839,"Fri Apr 30 15:00:00 2004",12538.9166666667
840,"Fri Apr 30 15:05:00 2004",12538.9201388889
841,"Fri Apr 30 15:10:00 2004",12538.9236111111
842,"Fri Apr 30 15:15:00 2004",12538.9270833333
843,"Fri Apr 30 15:20:00 2004",12538.9305555556
844,"Fri Apr 30 15:25:00 2004",12538.9340277778
845,"Fri Apr 30 15:30:00 2004",12538.9375
846,"Fri Apr 30 15:35:00 2004",12538.9409722222
847,"Fri Apr 30 15:40:00 2004",12538.9444444444
848,"Fri Apr 30 15:45:00 2004",12538.9479166667
849,"Fri Apr 30 15:50:00 2004",12538.9513888889
850,"Fri Apr 30 15:55:00 2004",12538.9548611111
851,"Fri Apr 30 16:00:00 2004",12538.9583333333
852,"Fri Apr 30 16:05:00 2004",12538.9618055556
853,"Fri Apr 30 16:10:00 2004",12538.9652777778
854,"Fri Apr 30 16:15:00 2004",12538.96875
855,"Fri Apr 30 16:20:00 2004",12538.9722222222
856,"Fri Apr 30 16:25:00 2004",12538.9756944444
857,"Fri Apr 30 16:30:00 2004",12538.9791666667
858,"Fri Apr 30 16:35:00 2004",12538.9826388889
859,"Fri Apr 30 16:40:00 2004",12538.9861111111
860,"Fri Apr 30 16:45:00 2004",12538.9895833333
861,"Fri Apr 30 16:50:00 2004",12538.9930555556
862,"Fri Apr 30 16:55:00 2004",12538.9965277778
863,"Fri Apr 30 17:00:00 2004",12539
864,"Fri Apr 30 17:05:00 2004",12539.0034722222
865,"Fri Apr 30 17:10:00 2004",12539.0069444444
866,"Fri Apr 30 17:15:00 2004",12539.0104166667
867,"Fri Apr 30 17:20:00 2004",12539.0138888889
868,"Fri Apr 30 17:25:00 2004",12539.0173611111
869,"Fri Apr 30 17:30:00 2004",12539.0208333333
870,"Fri Apr 30 17:35:00 2004",12539.0243055556
871,"Fri Apr 30 17:40:00 2004",12539.0277777778
872,"Fri Apr 30 17:45:00 2004",12539.03125
873,"Fri Apr 30 17:50:00 2004",12539.0347222222
874,"Fri Apr 30 17:55:00 2004",12539.0381944444
875,"Fri Apr 30 18:00:00 2004",12539.0416666667
876,"Fri Apr 30 18:05:00 2004",12539.0451388889
877,"Fri Apr 30 18:10:00 2004",12539.0486111111
878,"Fri Apr 30 18:15:00 2004",12539.0520833333
879,"Fri Apr 30 18:20:00 2004",12539.0555555556
880,"Fri Apr 30 18:25:00 2004",12539.0590277778
881,"Fri Apr 30 18:30:00 2004",12539.0625
882,"Fri Apr 30 18:35:00 2004",12539.0659722222
883,"Fri Apr 30 18:40:00 2004",12539.0694444444
884,"Fri Apr 30 18:45:00 2004",12539.0729166667
885,"Fri Apr 30 18:50:00 2004",12539.0763888889
886,"Fri Apr 30 18:55:00 2004",12539.0798611111
887,"Fri Apr 30 19:00:00 2004",12539.0833333333
888,"Fri Apr 30 19:05:00 2004",12539.0868055556
889,"Fri Apr 30 19:10:00 2004",12539.0902777778
890,"Fri Apr 30 19:15:00 2004",12539.09375
891,"Fri Apr 30 19:20:00 2004",12539.0972222222
892,"Fri Apr 30 19:25:00 2004",12539.1006944444
893,"Fri Apr 30 19:30:00 2004",12539.1041666667
894,"Fri Apr 30 19:35:00 2004",12539.1076388889
895,"Fri Apr 30 19:40:00 2004",12539.1111111111
896,"Fri Apr 30 19:45:00 2004",12539.1145833333
897,"Fri Apr 30 19:50:00 2004",12539.1180555556
898,"Fri Apr 30 19:55:00 2004",12539.1215277778
899,"Fri Apr 30 20:00:00 2004",12539.125
900,"Fri Apr 30 20:05:00 2004",12539.1284722222
901,"Fri Apr 30 20:10:00 2004",12539.1319444444
902,"Fri Apr 30 20:15:00 2004",12539.1354166667
903,"Fri Apr 30 20:20:00 2004",12539.1388888889
904,"Fri Apr 30 20:25:00 2004",12539.1423611111
905,"Fri Apr 30 20:30:00 2004",12539.1458333333
906,"Fri Apr 30 20:35:00 2004",12539.1493055556
907,"Fri Apr 30 20:40:00 2004",12539.1527777778
908,"Fri Apr 30 20:45:00 2004",12539.15625
909,"Fri Apr 30 20:50:00 2004",12539.1597222222
910,"Fri Apr 30 20:55:00 2004",12539.1631944444
911,"Fri Apr 30 21:00:00 2004",12539.1666666667
912,"Fri Apr 30 21:05:00 2004",12539.1701388889
913,"Fri Apr 30 21:10:00 2004",12539.1736111111
914,"Fri Apr 30 21:15:00 2004",12539.1770833333
915,"Fri Apr 30 21:20:00 2004",12539.1805555556
916,"Fri Apr 30 21:25:00 2004",12539.1840277778
917,"Fri Apr 30 21:30:00 2004",12539.1875
918,"Fri Apr 30 21:35:00 2004",12539.1909722222
919,"Fri Apr 30 21:40:00 2004",12539.1944444444
920,"Fri Apr 30 21:45:00 2004",12539.1979166667
921,"Fri Apr 30 21:50:00 2004",12539.2013888889
922,"Fri Apr 30 21:55:00 2004",12539.2048611111
923,"Fri Apr 30 22:00:00 2004",12539.2083333333
924,"Fri Apr 30 22:05:00 2004",12539.2118055556
925,"Fri Apr 30 22:10:00 2004",12539.2152777778
926,"Fri Apr 30 22:15:00 2004",12539.21875
927,"Fri Apr 30 22:20:00 2004",12539.2222222222
928,"Fri Apr 30 22:25:00 2004",12539.2256944444
929,"Fri Apr 30 22:30:00 2004",12539.2291666667
930,"Fri Apr 30 22:35:00 2004",12539.2326388889
931,"Fri Apr 30 22:40:00 2004",12539.2361111111
932,"Fri Apr 30 22:45:00 2004",12539.2395833333
933,"Fri Apr 30 22:50:00 2004",12539.2430555556
934,"Fri Apr 30 22:55:00 2004",12539.2465277778
935,"Fri Apr 30 23:00:00 2004",12539.25
936,"Fri Apr 30 23:05:00 2004",12539.2534722222
937,"Fri Apr 30 23:10:00 2004",12539.2569444444
938,"Fri Apr 30 23:15:00 2004",12539.2604166667
939,"Fri Apr 30 23:20:00 2004",12539.2638888889
940,"Fri Apr 30 23:25:00 2004",12539.2673611111
941,"Fri Apr 30 23:30:00 2004",12539.2708333333
942,"Fri Apr 30 23:35:00 2004",12539.2743055556
943,"Fri Apr 30 23:40:00 2004",12539.2777777778
944,"Fri Apr 30 23:45:00 2004",12539.28125
945,"Fri Apr 30 23:50:00 2004",12539.2847222222
946,"Fri Apr 30 23:55:00 2004",12539.2881944444
947,"Sat May  1 00:00:00 2004",12539.2916666667
948,"Sat May  1 00:05:00 2004",12539.2951388889
949,"Sat May  1 00:10:00 2004",12539.2986111111
950,"Sat May  1 00:15:00 2004",12539.3020833333
951,"Sat May  1 00:20:00 2004",12539.3055555556
952,"Sat May  1 00:25:00 2004",12539.3090277778
953,"Sat May  1 00:30:00 2004",12539.3125
